serror_rate,srv_serror_rate,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,class
0.0,0.0,1.0,37,0.16,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,175,0.82,0.0,0.0,SF,normal
0.0,0.0,1.0,71,0.82,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,40,1.0,0.0,0.0,REJ,normal
0.0,0.0,0.11,242,0.95,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,247,0.97,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,171,1.0,0.0,0.01,REJ,normal
0.0,0.0,1.0,30,0.28,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,131,0.51,0.74,0.76,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,10,0.13,0.0,0.0,SF,normal
0.0,0.0,1.0,230,0.9,0.0,0.0,SF,normal
1.0,1.0,0.31,32,0.13,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,139,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.05,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.86,82,0.32,0.0,0.0,SF,normal
1.0,1.0,0.04,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,1.0,27,0.26,0.02,0.07,S2,normal
0.0,0.0,0.5,39,0.15,0.0,0.0,SF,normal
0.0,0.0,1.0,24,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,145,0.5,0.01,0.0,SF,normal
0.0,0.0,1.0,167,0.65,0.09,0.0,SF,anomaly
0.0,0.0,0.5,1,0.05,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,7,0.03,0.96,0.0,SF,normal
1.0,1.0,0.13,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,252,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.11,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.07,20,0.08,0.0,0.0,RSTO,anomaly
1.0,1.0,0.02,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,0.1,29,0.11,0.0,0.0,REJ,anomaly
1.0,1.0,0.07,1,0.0,1.0,1.0,S0,anomaly
0.5,0.5,1.0,255,1.0,0.08,0.0,S0,normal
0.0,0.0,1.0,82,1.0,0.0,0.0,SF,normal
1.0,1.0,1.0,138,0.48,0.98,0.42,S0,anomaly
0.0,0.0,1.0,30,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,252,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,182,0.73,0.0,0.0,SF,normal
0.0,0.0,0.22,231,0.91,0.0,0.0,SF,normal
1.0,1.0,0.1,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.05,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,95,0.37,0.0,0.0,SF,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,SF,normal
0.0,0.0,0.01,3,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,214,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,245,0.94,0.0,0.0,SF,normal
1.0,1.0,0.04,11,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.08,22,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.33,0.4,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,1.0,45,0.76,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,57,0.26,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.04,8,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.02,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,81,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
1.0,1.0,0.06,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,66,0.6,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,246,0.96,0.0,0.0,SF,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,252,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,19,0.07,1.0,1.0,S0,anomaly
0.33,0.33,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,3,0.01,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,51,0.21,0.0,0.0,SF,normal
1.0,1.0,0.08,21,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,84,0.33,0.0,0.0,SF,anomaly
0.0,0.0,1.0,221,0.87,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,anomaly
1.0,1.0,0.13,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,99,0.39,0.03,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.33,0.0,0.0,SF,normal
0.0,0.0,0.04,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,0.33,20,0.08,0.0,0.0,REJ,anomaly
0.0,0.0,0.11,4,0.02,0.0,0.0,SF,anomaly
1.0,1.0,0.2,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.12,0.0,0.0,1,0.0,0.16,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,6,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.04,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,63,0.3,0.0,0.0,SF,normal
0.0,0.0,1.0,143,0.81,0.0,0.0,SF,normal
0.0,0.0,1.0,118,0.46,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,69,0.73,0.0,0.01,SF,normal
0.0,0.0,1.0,183,0.67,0.01,0.0,SF,normal
0.1,0.0,0.1,1,0.0,0.02,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,201,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.14,20,0.08,0.0,0.0,REJ,anomaly
0.0,0.0,0.13,16,0.06,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,194,0.79,0.0,0.02,SF,normal
0.0,0.0,1.0,121,0.92,0.0,0.0,SF,normal
0.0,0.0,1.0,4,0.14,0.0,0.0,SF,anomaly
1.0,1.0,0.02,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.99,238,0.93,0.0,0.0,SF,normal
1.0,1.0,0.06,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,1.0,15,0.26,1.0,0.93,S0,anomaly
0.0,0.0,1.0,30,1.0,0.0,0.0,REJ,normal
0.0,0.0,0.01,3,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.98,0.92,0.26,42,0.16,1.0,1.0,S0,anomaly
0.0,0.0,0.12,18,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,145,0.86,0.0,0.0,SF,anomaly
0.0,0.0,1.0,37,0.15,0.0,0.0,SF,anomaly
1.0,1.0,0.12,6,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.07,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,251,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.33,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.1,5,0.02,0.0,0.0,SF,normal
0.5,0.5,1.0,148,0.59,0.01,0.01,S0,normal
0.0,0.0,0.11,13,0.05,0.0,0.0,REJ,anomaly
1.0,1.0,0.06,11,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,58,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,29,0.11,0.0,0.0,SF,normal
0.0,0.0,0.67,2,0.01,0.0,0.0,SF,normal
1.0,1.0,0.11,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,0.09,10,0.05,0.0,0.0,REJ,anomaly
1.0,1.0,0.03,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
1.0,1.0,0.14,16,0.06,1.0,1.0,S0,anomaly
1.0,1.0,0.11,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.17,28,0.11,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,184,0.6,0.0,0.0,SF,normal
0.05,0.03,1.0,255,1.0,0.05,0.0,S1,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,64,0.14,0.0,0.0,SF,normal
1.0,1.0,0.08,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.07,19,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.01,17,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.24,25,0.1,1.0,1.0,S0,anomaly
1.0,1.0,0.18,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.05,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,89,0.6,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.03,0.0,0.0,1,0.0,0.04,0.0,REJ,anomaly
0.0,0.0,1.0,16,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.25,240,0.94,0.0,0.0,SF,normal
1.0,1.0,0.06,6,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.03,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.01,20,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.65,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,24,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.08,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,35,0.17,0.0,0.0,SF,anomaly
0.0,0.0,1.0,220,0.82,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,214,1.0,0.0,0.0,SF,normal
0.09,0.0,0.0,1,0.0,0.08,0.0,REJ,anomaly
1.0,1.0,0.05,19,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.01,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,0.75,12,0.05,0.03,0.0,SF,anomaly
1.0,1.0,0.07,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.94,208,0.82,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,196,0.77,0.0,0.0,SF,normal
0.0,0.0,1.0,53,0.26,0.0,0.02,SF,normal
0.0,0.0,1.0,1,0.11,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,31,0.53,0.02,0.03,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,207,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,37,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,237,0.93,0.0,0.0,SF,normal
0.0,0.0,0.05,15,0.06,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.02,1,0.01,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.04,0.0,0.0,REJ,anomaly
1.0,1.0,0.08,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,81,0.32,0.0,0.0,SF,anomaly
0.0,0.0,1.0,251,0.98,0.0,0.0,SF,normal
0.0,0.0,0.14,11,0.04,0.0,0.0,RSTO,anomaly
1.0,1.0,0.03,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,0.04,4,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,184,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,68,0.27,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.1,27,0.11,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,235,0.92,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.09,14,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,59,0.23,0.02,0.0,SF,anomaly
0.0,0.0,1.0,62,0.27,0.0,0.0,SF,normal
1.0,1.0,0.07,17,0.09,0.99,1.0,S0,anomaly
1.0,1.0,0.06,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,1.0,1,0.01,0.92,1.0,SH,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.44,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,18,0.07,0.0,0.0,SF,normal
0.0,0.09,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,3,0.13,0.04,0.33,SF,normal
0.0,0.0,1.0,140,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.67,0.0,0.0,SF,normal
1.0,1.0,0.08,9,0.69,1.0,1.0,S0,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.25,47,0.18,1.0,1.0,S0,anomaly
0.98,1.0,0.02,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.08,17,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,98,0.54,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,141,0.55,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,245,1.0,0.0,0.0,REJ,normal
0.0,0.08,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,95,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,85,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.03,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,203,1.0,0.0,0.0,SF,anomaly
0.01,0.0,0.01,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,208,0.82,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,6,0.02,1.0,1.0,S0,anomaly
1.0,1.0,1.0,1,0.0,1.0,1.0,SH,anomaly
1.0,1.0,0.13,8,0.03,1.0,1.0,S0,anomaly
0.1,0.0,0.1,1,0.0,0.02,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.99,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,96,0.49,0.0,0.0,SF,normal
0.0,0.0,1.0,84,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,74,0.15,0.0,0.0,SF,normal
0.0,0.0,1.0,252,0.99,0.0,0.0,SF,normal
1.0,1.0,0.07,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.05,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.09,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,246,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,1,0.01,0.0,0.0,REJ,anomaly
1.0,1.0,0.06,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,75,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,99,0.97,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
1.0,1.0,0.1,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,188,0.74,0.0,0.0,SF,normal
0.0,0.0,0.07,28,0.11,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.11,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.04,5,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,31,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.04,0.0,0.0,1,0.0,0.04,0.0,REJ,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,REJ,anomaly
1.0,1.0,0.04,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,98,1.0,0.01,0.01,SF,anomaly
0.0,0.0,1.0,34,0.94,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,0.02,3,0.01,0.0,0.0,REJ,anomaly
1.0,1.0,0.91,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.0,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,166,0.7,0.0,0.0,SF,normal
1.0,1.0,0.16,16,0.06,1.0,1.0,S0,anomaly
1.0,1.0,0.05,13,0.16,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.01,0.05,0.0,RSTR,anomaly
0.0,0.0,0.04,10,0.04,0.0,0.0,RSTO,anomaly
1.0,1.0,0.32,22,0.09,1.0,1.0,S0,anomaly
1.0,1.0,0.09,18,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.03,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,45,0.18,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.36,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,71,0.43,0.01,0.01,SF,normal
1.0,1.0,0.12,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.22,5,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,36,0.27,0.0,0.0,SF,normal
0.0,0.0,0.25,226,0.89,0.0,0.0,SF,normal
0.0,0.0,1.0,229,0.77,0.01,0.0,SF,normal
1.0,1.0,0.22,46,0.18,1.0,1.0,S0,anomaly
0.0,0.0,1.0,82,0.47,0.01,0.0,SF,anomaly
1.0,1.0,0.4,19,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.05,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.04,2,0.01,0.01,0.0,RSTR,anomaly
1.0,1.0,0.08,17,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.05,15,0.06,1.0,1.0,S0,anomaly
0.18,0.0,0.0,1,0.0,0.18,0.0,REJ,anomaly
0.0,0.0,1.0,60,0.54,0.0,0.0,SF,normal
0.0,0.0,1.0,87,0.35,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,6,0.38,0.0,0.0,REJ,normal
1.0,1.0,0.27,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,RSTR,anomaly
1.0,1.0,0.09,28,0.11,1.0,1.0,S0,anomaly
0.0,0.0,0.33,1,0.0,0.0,0.0,SF,normal
1.0,1.0,0.16,13,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.31,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.01,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,29,0.18,0.0,0.0,SF,normal
0.0,0.0,0.09,14,0.05,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,36,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,56,0.42,0.0,0.0,SF,normal
1.0,1.0,0.03,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,54,0.24,0.0,0.0,SF,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,185,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.14,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,52,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,205,0.71,0.0,0.0,SF,normal
0.0,0.0,1.0,32,1.0,0.06,0.06,RSTO,anomaly
0.0,0.0,1.0,77,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,205,1.0,0.0,0.0,SF,normal
0.0,0.0,0.12,15,0.06,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,45,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,186,0.94,0.0,0.0,SF,normal
1.0,1.0,0.11,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
1.0,1.0,0.11,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,232,0.91,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,4,0.06,0.01,0.25,SF,normal
1.0,1.0,0.07,9,0.04,1.0,1.0,S0,anomaly
0.0,0.0,0.99,129,0.77,0.0,0.0,SF,normal
1.0,1.0,0.08,24,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,140,0.56,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.5,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,139,0.55,0.01,0.0,SF,anomaly
1.0,1.0,0.01,4,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.11,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,52,1.0,0.0,0.0,SF,anomaly
